                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                      0,                    nan,                      0,                      0,                      0,                      0,                      0,                      0,                    nan,                      0,                  0.093,                  7e-09,                  7e-09
                      2,                      0,                    nan,                      0,                      0,                      0,                      0,                      0,                      0,                    nan,                      0,                  0.085,             1.4985e-08,             1.4985e-08
